,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_483,agent1_483,agent2_483,agent3_483,agent4_483,agent5_483
12,-2.6467649936676025,-3.753571510314941,-7.788732528686523,-1.806964993476868,-2.061310052871704,-1.9234811067581177,-3.722268581390381,-4.129048824310303,-8.133557319641113,-1.768574357032776,-2.049408197402954,-1.3160921335220337,-4.6975860595703125,-4.149404525756836,-9.041834831237791,-2.6271800994873047,-4.275891780853272,-1.7764109373092651,-6.020066738128662,-6.435730457305908,-8.223146438598633,-2.001199245452881,-4.116234302520752,-0.3482299149036407,-6.967833518981934,-7.495074272155762,-8.081459045410156,-2.567392349243164,-4.71746826171875,-0.2892647981643677,-5.845150470733643,-6.793826103210449,-7.10554838180542,-1.871008276939392,-3.6992034912109375,-0.8519290685653687,-5.365078926086426,-2.4902942180633545,-6.6691203117370605,-6.851550102233887,-5.859163761138916,-3.431336641311645,-7.155702114105225,-6.827415466308594,-5.509111404418945,-4.309418201446533,-7.209648609161377,-8.311412811279297,-6.091639995574951,-6.43743371963501,-6.693260192871094,-7.593010425567627,-6.328031539916992,-7.681118965148926,-6.418088912963867,-7.341399669647217,-5.169071674346924,-6.6038312911987305,-5.5926384925842285,-6.969211578369141,-0.9955522418022156,-0.7212541103363037,-0.4811047911643982,-0.7287397384643555,-7.531760215759277,-14.920527458190918
14,-3.1179966926574707,-4.4475297927856445,-7.308133125305176,-1.972415804862976,-2.0436508655548096,-2.359490394592285,-3.347163200378418,-3.1826839447021484,-7.643375396728516,-2.937084197998047,-1.021559715270996,-2.9098377227783203,-4.53957462310791,-3.9553847312927246,-7.07579517364502,-1.4884700775146484,-0.9574368000030518,-2.100181579589844,-3.88093638420105,-3.88839340209961,-8.162985801696777,-2.847891330718994,-0.6068958640098572,-2.9587883949279785,-3.473618030548096,-3.886491537094116,-7.468739032745361,-1.9233660697937007,-1.8168646097183228,-1.6172423362731934,-4.336251735687256,-3.69388747215271,-8.38089370727539,-1.7178490161895752,-0.6908490657806396,-1.9449646472930908,-6.12860107421875,-3.0260257720947266,-7.221448421478271,-7.120855808258057,-4.195084571838379,-3.3892364501953125,-7.85824728012085,-7.448383331298828,-4.9933366775512695,-5.12905216217041,-6.588525772094727,-6.476558685302734,-4.973373889923096,-5.44573450088501,-7.36950159072876,-6.954193592071533,-4.1949381828308105,-4.496882915496826,-7.141755104064941,-7.37049388885498,-5.591207027435303,-5.416996002197266,-7.062191486358643,-6.316693305969238,-1.899027943611145,-0.2108466774225235,-0.0773338228464126,-0.0691266804933548,-0.1878964900970459,-0.0182270091027021
13,-2.561587333679199,-4.918200492858887,-6.918121814727783,-2.0207667350769043,-1.559517502784729,-2.8196921348571777,-3.4447593688964844,-3.3542914390563965,-7.182975769042969,-2.142122268676758,-1.2024321556091309,-1.864716649055481,-2.93430495262146,-3.686901569366455,-6.393853664398193,-3.308584690093994,-0.766806960105896,-3.503833293914795,-5.81337308883667,-5.587335109710693,-6.769026279449463,-2.256936550140381,-1.987537503242493,-0.959903359413147,-7.412766456604004,-6.986146450042725,-7.959700584411621,-2.231151580810547,-3.563783645629883,-0.7190818190574646,-7.677595615386963,-7.267096519470215,-7.586876392364502,-2.072361469268799,-3.459111213684082,-0.915121614933014,-5.852939128875732,-2.909542798995972,-7.192160606384277,-7.541845798492432,-4.644756317138672,-5.442006587982178,-5.893391609191895,-6.270447254180908,-5.73872709274292,-4.273599624633789,-6.83141565322876,-5.776049613952637,-6.036043643951416,-7.43072509765625,-5.778986930847168,-5.24158239364624,-6.865987777709961,-9.356233596801758,-6.335953235626221,-5.593133926391602,-6.856222629547119,-9.248858451843262,-6.218344211578369,-5.866318225860596,-0.4990773797035217,-1.5688624382019043,-0.0613745860755443,-15.398408889770508,-12.396742820739746,-19.529088973999023
11,-2.9920296669006348,-4.631747722625732,-7.635959625244141,-2.827411651611328,-1.5074055194854736,-3.2124509811401367,-7.03091287612915,-5.893637180328369,-7.314055919647217,-2.837134838104248,-3.5216126441955566,-0.9467893838882446,-7.932063579559326,-7.391645908355713,-7.625776767730713,-2.345278263092041,-4.226036071777344,-0.3917909264564514,-7.72046422958374,-7.009445190429688,-7.545085430145264,-2.3142285346984863,-3.8905434608459473,-0.4687942266464233,-7.72046422958374,-7.009445190429688,-7.545085430145264,-2.3142285346984863,-3.8905434608459473,-0.4687942266464233,-7.856702327728271,-7.619443893432617,-7.292240619659424,-2.151031970977783,-4.045053005218506,-0.6379245519638062,-6.241964340209961,-2.886441946029663,-7.778363704681396,-6.710182189941406,-6.290054798126221,-8.285053253173828,-6.118203163146973,-4.544394493103027,-6.6891255378723145,-10.136397361755373,-6.247199058532715,-5.460139274597168,-6.6987624168396,-9.738204002380373,-6.116004943847656,-5.276801109313965,-6.6987624168396,-9.738204002380373,-6.116004943847656,-5.276801109313965,-6.989080905914307,-9.129278182983398,-6.429829120635986,-5.8788909912109375,-1.7893846035003662,-14.000463485717772,-15.483154296875,-14.105428695678713,-14.105428695678713,-19.22934532165528
18,-3.0760018825531006,-4.392003059387207,-6.746623516082764,-1.9442992210388184,-2.692361831665039,-2.7182211875915527,-5.143208980560303,-4.804057598114014,-6.998923778533936,-0.9624780416488647,-1.1291041374206543,-1.47964608669281,-5.134889125823975,-5.087406158447266,-7.218522548675537,-1.2221684455871582,-1.7230007648468018,-1.2443184852600098,-7.146720886230469,-6.796849727630615,-8.004796981811523,-2.126828908920288,-4.102129459381104,-0.6838567852973938,-7.146720886230469,-6.796849727630615,-8.004796981811523,-2.126828908920288,-4.102129459381104,-0.6838567852973938,-6.962472915649414,-6.225100517272949,-7.808941841125488,-2.107753038406372,-3.4380338191986084,-0.7724583148956299,-6.355279445648193,-3.218599796295166,-7.260963439941406,-8.039942741394043,-5.846130847930908,-6.282247066497803,-6.5071635246276855,-5.6903395652771,-6.497959613800049,-6.373202323913574,-5.647380352020264,-5.070898056030273,-7.089205741882324,-8.889965057373047,-6.566648006439209,-5.927594661712647,-7.089205741882324,-8.889965057373047,-6.566648006439209,-5.927594661712647,-6.48382568359375,-8.608784675598145,-6.464033603668213,-6.015418529510498,-0.7987512946128845,-0.102791853249073,-0.2945712208747864,-8.048346519470215,-8.048346519470215,-13.051864624023438
16,-2.5004262924194336,-4.5069260597229,-6.723533630371094,-2.0919997692108154,-1.8115756511688232,-2.363667249679565,-3.033083915710449,-3.265588998794556,-6.753345012664795,-2.041151762008667,-0.6323873996734619,-2.399691343307495,-3.3352484703063965,-3.511086225509644,-6.830503463745117,-1.6595194339752195,-0.8041297793388367,-2.8067638874053955,-7.1996917724609375,-6.765207290649414,-7.230107307434082,-1.966127634048462,-3.606348752975464,-0.6207162737846375,-7.209920406341553,-6.86091423034668,-8.084871292114258,-2.566466808319092,-3.987178087234497,-0.546912670135498,-6.831987857818604,-6.165618896484375,-7.123477458953857,-1.885118842124939,-3.3830997943878174,-0.7991832494735718,-5.912636756896973,-2.8401267528533936,-7.06046724319458,-7.161312580108643,-4.145823001861572,-2.790836334228516,-7.496145248413086,-7.01369047164917,-4.730792045593262,-4.367187976837158,-7.054413318634033,-7.689571857452393,-7.103395462036133,-8.967875480651855,-6.49606466293335,-5.262716293334961,-6.819956302642822,-8.934289932250977,-6.744757652282715,-6.070399761199951,-6.510894298553467,-8.39367389678955,-6.265819549560547,-6.234508514404297,-0.3020199239253998,-0.2370871305465698,-0.0837053209543228,-8.638070106506348,-8.940279960632324,-17.063087463378906
15,-2.5109646320343018,-4.840048313140869,-6.3681840896606445,-1.523772358894348,-1.3258923292160034,-1.9356108903884888,-3.610761404037476,-3.679596185684204,-7.06449556350708,-1.5852971076965332,-1.8570839166641235,-1.5515084266662598,-5.007165431976318,-5.129295825958252,-6.878941059112549,-1.0731759071350098,-2.260659456253052,-0.8336338400840759,-4.928653240203857,-6.544879913330078,-8.939349174499512,-1.9793572425842283,-3.874020338058472,-0.2811741232872009,-5.022328853607178,-4.894812107086182,-7.17009973526001,-1.6320644617080688,-0.5386688709259033,-2.3519816398620605,-7.037508964538574,-6.229777812957764,-7.77958869934082,-3.0939035415649414,-3.2004547119140625,-1.033095359802246,-5.839945793151856,-3.3647894859313965,-6.707687854766846,-6.964813232421875,-4.693386554718018,-3.5076122283935547,-7.074953079223633,-7.347564220428467,-4.835453510284424,-5.744434356689453,-6.518054962158203,-6.79931116104126,-6.001655101776123,-6.813817024230957,-6.504146099090576,-8.068906784057617,-5.209982395172119,-6.551210880279541,-5.6352858543396,-4.945246696472168,-6.276397705078125,-7.874069690704346,-6.391462802886963,-4.9404826164245605,-0.0906079486012458,-0.4848717451095581,-0.524235188961029,-0.3710246384143829,-0.4015472829341888,-22.66222381591797
9,-2.2857415676116943,-4.502465724945068,-6.871470928192139,-2.101768970489502,-1.8446621894836424,-2.8336291313171387,-5.465131759643555,-5.281668663024902,-7.504560470581055,-1.2561051845550537,-2.533685207366944,-0.7542645931243896,-3.716866254806519,-4.413137435913086,-7.178910732269287,-1.7968240976333618,-0.9246384501457214,-3.788814067840576,-3.7479593753814697,-3.753304958343506,-7.14013671875,-1.73201584815979,-1.276348114013672,-1.619995355606079,-6.734431266784668,-6.752919673919678,-8.178428649902344,-3.887799024581909,-4.030439376831055,-1.6000983715057373,-6.96453857421875,-6.899144172668457,-8.689187049865723,-3.053234100341797,-5.3645524978637695,-0.4867686629295349,-5.904651165008545,-2.9794907569885254,-7.021701812744141,-7.605095386505127,-5.54550838470459,-6.170633316040039,-5.898721694946289,-6.841449737548828,-5.0751051902771,-3.5629892349243164,-8.223184585571289,-7.96491003036499,-4.503859519958496,-4.241948127746582,-5.80207633972168,-6.320234775543213,-6.897809028625488,-8.337512016296387,-7.153242588043213,-6.976767063140869,-6.467596054077148,-7.6799468994140625,-7.532649517059326,-6.980555057525635,-0.1229759529232978,-1.2964422702789309,-0.2104360610246658,-0.8647425770759583,-16.51767921447754,-31.71493911743164
19,-2.7489967346191406,-4.869565486907959,-7.475767612457275,-2.2742440700531006,-1.9884799718856807,-3.041077375411988,-4.785881519317627,-4.843825340270996,-6.087238311767578,-1.5557291507720947,-0.5378881096839905,-2.361189126968384,-6.009993076324463,-5.366023063659668,-6.9246506690979,-2.4300789833068848,-3.141892433166504,-0.7940791845321655,-7.214511394500732,-6.751321315765381,-7.752866268157959,-2.5153400897979736,-3.948531150817871,-0.4730980694293976,-6.967190265655518,-6.442157745361328,-7.968007564544678,-2.794766902923584,-3.914271831512451,-0.7965503931045532,-7.226395130157471,-6.561617374420166,-7.511637210845947,-2.470717668533325,-3.6587393283844,-0.8508217930793762,-6.719571590423584,-3.6443822383880615,-7.495619773864746,-7.473509311676025,-5.25709342956543,-4.620810031890869,-6.760932922363281,-6.066994667053223,-6.543510913848877,-7.993625164031982,-6.821932792663574,-5.413079738616943,-6.663954257965088,-9.342204093933104,-6.810262680053711,-6.170693874359131,-6.734171390533447,-8.618669509887695,-6.962193489074707,-6.180706977844238,-6.788182735443115,-8.530355453491211,-6.693758964538574,-6.181094646453857,-0.9926557540893556,-0.3227625787258148,-8.984963417053223,-10.984155654907228,-7.407410621643066,-12.319369316101074
17,-2.433899164199829,-4.782541751861572,-6.683086395263672,-2.4259166717529297,-1.4194120168685913,-2.481302261352539,-4.0798540115356445,-4.102370262145996,-7.025205612182617,-2.2736847400665283,-1.076975703239441,-2.1478617191314697,-7.430862903594971,-7.4053826332092285,-7.142044544219971,-2.3490707874298096,-3.896498441696167,-0.3069489896297455,-7.150494575500488,-6.599454879760742,-6.273503303527832,-1.1699097156524658,-3.6069624423980713,-0.7410022616386414,-7.631209850311279,-8.163633346557617,-7.024768352508545,-2.038912296295166,-4.888082981109619,-0.2267288416624069,-7.518602848052978,-8.03178882598877,-7.47511625289917,-2.305126667022705,-4.610856056213379,-0.2273411899805069,-5.838057518005371,-3.2076685428619385,-7.168150424957275,-6.74064302444458,-5.67533016204834,-5.292241096496582,-6.12282133102417,-4.962613582611084,-6.469563961029053,-8.51321792602539,-6.010465145111084,-6.600170612335205,-6.210079193115234,-8.611766815185547,-5.67726469039917,-5.101258277893066,-6.22975492477417,-9.193994522094728,-6.365257263183594,-7.407901763916016,-6.088734149932861,-7.9442033767700195,-6.907420635223389,-6.934455871582031,-0.296358585357666,-0.5107033252716064,-17.998416900634766,-5.78989315032959,-18.63409423828125,-39.32493591308594
