,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_588,agent1_588,agent2_588,agent3_588,agent4_588,agent5_588
12,-3.5348002910614014,-5.08362340927124,-5.698624134063721,-1.7791820764541626,-1.6031235456466677,-2.1749587059021,-4.60069465637207,-4.637387275695801,-7.735028266906738,-1.8422765731811523,-1.946577787399292,-2.3905458450317383,-3.9415383338928223,-4.496366024017334,-6.8786940574646,-1.6424649953842163,-2.380766153335572,-1.0749067068099976,-4.046981334686279,-3.6291403770446777,-7.212705612182617,-1.839214563369751,-1.3073242902755735,-2.013052225112915,-4.095639228820801,-3.972956418991089,-7.977873802185059,-1.9829587936401367,-2.036465167999268,-1.1012659072875977,-5.3113532066345215,-4.839653015136719,-7.4017014503479,-2.0382933616638184,-2.405200719833374,-0.6728777885437012,-6.57217264175415,-2.526937961578369,-7.391809463500977,-8.396990776062012,-5.5407562255859375,-4.514857769012451,-6.903801441192627,-8.208584785461426,-4.120758533477783,-3.8190219402313232,-5.963672637939453,-7.730899333953857,-4.743594169616699,-2.746642589569092,-6.085673809051514,-7.1712727546691895,-4.9531097412109375,-3.631335258483887,-6.108124732971191,-6.71623420715332,-5.379227161407471,-7.174504280090332,-5.54594612121582,-5.409987449645996,-1.6143996715545654,-0.1016086190938949,-3.89119291305542,-0.7637652158737183,-0.2038293331861496,-5.948648929595947
14,-3.540399074554444,-5.222630023956299,-5.634963035583496,-2.1354455947875977,-1.388904333114624,-2.3503541946411133,-4.34200382232666,-5.921996593475342,-5.713892936706543,-0.8654506802558899,-1.758182406425476,-1.371168851852417,-8.143243789672852,-9.237760543823242,-7.36656379699707,-2.033864974975586,-5.824074745178223,-0.2885494232177734,-7.837643146514893,-9.820059776306152,-7.067549228668213,-2.93443250656128,-5.945971488952637,-0.6956936120986938,-6.929252624511719,-8.72478199005127,-6.828946113586426,-2.801692008972168,-4.92769193649292,-0.2838450074195862,-6.619086742401123,-7.644550323486328,-4.161462306976318,-1.0704301595687866,-4.375418186187744,-1.1228746175765991,-6.396571159362793,-2.7361910343170166,-7.516119480133057,-8.264558792114258,-5.022341728210449,-5.205265998840332,-5.4720072746276855,-6.60757303237915,-6.580839157104492,-9.554118156433104,-6.100020408630371,-8.406750679016113,-6.882813930511475,-9.157198905944824,-6.4034504890441895,-9.49362850189209,-6.445718765258789,-8.858067512512207,-5.943350791931152,-8.330291748046875,-4.788367748260498,-6.848230838775635,-5.569864749908447,-8.507719039916992,-2.030250072479248,-3.702527284622192,-6.58138370513916,-8.936324119567871,-14.585265159606934,-5.79311466217041
13,-3.402601957321167,-5.398468971252441,-5.330724239349365,-1.588032364845276,-1.0986478328704834,-1.835177063941956,-5.833775043487549,-5.7690958976745605,-6.616043567657471,-2.014401912689209,-0.5193659067153931,-2.3497538566589355,-6.9124250411987305,-6.287181377410889,-7.574080944061279,-2.9416816234588623,-2.927844524383545,-0.7594878077507019,-7.500731468200684,-6.928354263305664,-8.013978958129883,-2.382863998413086,-3.848536968231201,-0.5639991760253906,-7.500731468200684,-6.928354263305664,-8.013978958129883,-2.382863998413086,-3.848536968231201,-0.5639991760253906,-7.770905494689941,-7.046314716339111,-7.714929580688477,-2.2248871326446533,-3.96633505821228,-0.7089244723320007,-6.1675801277160645,-2.347825050354004,-7.635076522827148,-8.512067794799805,-5.249846935272217,-5.99555778503418,-6.299278736114502,-5.995165824890137,-6.872560024261475,-8.862366676330566,-6.8752760887146,-5.467158317565918,-7.217289924621582,-9.687408447265623,-6.668241024017334,-6.082298278808594,-7.217289924621582,-9.687408447265623,-6.668241024017334,-6.082298278808594,-7.395076751708984,-9.379048347473145,-6.645064353942871,-6.376913547515869,-0.1180142238736152,-0.0672774314880371,-11.532309532165527,-8.366698265075684,-8.366698265075684,-12.797483444213867
11,-2.881459474563598,-5.179605007171631,-6.487878799438477,-2.5996999740600586,-0.90095454454422,-2.50380802154541,-4.130771636962891,-3.867103099822998,-8.257102012634277,-4.076878547668457,-1.474989652633667,-2.7221994400024414,-7.01127815246582,-6.557147026062012,-6.608305931091309,-2.2453548908233643,-3.077615261077881,-0.4321148097515106,-7.365240573883057,-7.352079391479492,-6.596424579620361,-2.2052876949310303,-3.481201171875,-0.2552620768547058,-8.246639251708984,-8.70533275604248,-6.590337753295898,-1.8933238983154297,-4.209322929382324,-0.2302741557359695,-8.347121238708496,-9.15206241607666,-7.762496471405029,-2.602498769760132,-4.9635090827941895,-0.138721153140068,-6.532637596130371,-2.180469989776612,-7.494960308074951,-8.07469367980957,-5.912765502929688,-4.6226091384887695,-6.414419651031494,-7.485466003417969,-5.960503578186035,-8.653968811035156,-5.896660327911377,-5.950782299041748,-4.3431477546691895,-9.353912353515623,-6.540918350219727,-6.713840007781982,-5.356553077697754,-10.4710054397583,-6.438873767852783,-7.187310218811035,-6.2439799308776855,-10.227753639221191,-6.85764741897583,-7.704427242279053,-1.165027141571045,-14.717453002929688,-12.109411239624023,-6.460669040679932,-36.37895965576172,-36.82835388183594
18,-3.8376214504241934,-5.762386322021484,-6.242430210113525,-1.3949047327041626,-1.3682520389556885,-1.4330841302871704,-4.979670524597168,-4.639552116394043,-6.26370906829834,-2.738346099853516,-1.1977217197418213,-2.184443473815918,-5.710522651672363,-5.469522953033447,-6.93745756149292,-3.073509693145752,-2.268005847930908,-0.8212064504623413,-6.4527692794799805,-6.37143611907959,-7.617506980895996,-2.585347414016724,-3.397333860397339,-0.4890090823173523,-6.456151008605957,-6.344003200531006,-7.623956680297852,-2.5605227947235107,-3.39650821685791,-0.5079638957977295,-7.002679824829102,-6.910860538482666,-8.02206802368164,-2.612643957138061,-3.853861808776856,-0.59165358543396,-6.281805515289307,-3.937112331390381,-7.114546775817871,-8.157461166381836,-5.522573471069336,-7.827351570129394,-5.754538059234619,-4.90533447265625,-6.149161815643311,-7.143518924713135,-5.867874622344971,-4.546753883361816,-6.713394165039063,-8.251778602600098,-6.6566901206970215,-5.198514461517334,-6.730145454406738,-8.213967323303223,-6.633682727813721,-5.16771125793457,-7.072436332702637,-8.211044311523438,-6.898984432220459,-5.828962326049805,-1.6120706796646118,-0.5011337995529175,-4.655079364776611,-2.3733060359954834,-2.39124059677124,-11.534318923950195
15,-3.5996968746185303,-5.850223064422607,-4.864123821258545,-1.4620585441589355,-1.276864767074585,-1.442431926727295,-4.998896598815918,-5.602147579193115,-5.882760047912598,-0.910602331161499,-0.8650144934654236,-2.402066946029663,-5.333251953125,-5.183280944824219,-6.659594535827637,-1.4926615953445437,-2.8434743881225586,-0.9340087175369264,-7.027927875518799,-6.298818111419678,-7.317826747894287,-2.085951328277588,-4.11560583114624,-0.7817768454551697,-6.813423156738281,-6.957446098327637,-7.472465515136719,-2.25909686088562,-3.705986499786377,-0.5005233287811279,-7.417186260223389,-7.279188632965088,-7.220878124237059,-2.149163722991944,-3.6957406997680655,-0.3839353322982788,-6.169532299041748,-2.8328211307525635,-7.218291282653809,-8.656786918640137,-4.615338325500488,-5.373098373413086,-5.935895919799805,-7.299995422363281,-5.792813301086426,-7.11632251739502,-6.195243835449219,-6.014115333557129,-6.582151889801025,-9.305909156799316,-6.454207897186279,-5.646764755249023,-6.654411315917969,-9.473628044128418,-6.49525785446167,-6.131115913391113,-6.713593006134033,-9.435819625854492,-6.60133695602417,-6.678521156311035,-0.0628923550248146,-0.1083319634199142,-8.141548156738281,-9.488242149353027,-10.905770301818848,-9.143662452697754
9,-3.555776357650757,-5.807030200958252,-5.21069860458374,-1.8601622581481927,-1.1318049430847168,-2.021722316741944,-4.192287921905518,-4.345244884490967,-7.422407627105713,-1.3646577596664429,-1.684931397438049,-1.2823060750961304,-6.310338020324707,-6.084089756011963,-7.383768081665039,-2.823836326599121,-3.298821449279785,-0.4029169082641601,-6.524686336517334,-7.448647499084473,-6.074676513671875,-2.7074050903320312,-3.1271417140960693,-0.3746529817581177,-7.698881149291992,-8.009832382202148,-6.522215843200684,-2.202711820602417,-3.81955885887146,-0.2212798595428466,-7.526665210723877,-7.537623405456543,-6.556654453277588,-2.2798750400543213,-3.664762735366821,-0.3008387684822082,-6.153910160064697,-3.1689138412475586,-7.498777389526367,-8.426590919494629,-5.057811260223389,-4.21238899230957,-5.815197467803955,-6.987260341644287,-5.786463737487793,-7.935791969299316,-6.242635726928711,-6.199175834655762,-2.304931640625,-9.221844673156738,-7.306392192840576,-7.578712463378906,-4.165713310241699,-10.092384338378906,-6.746899127960205,-6.929111957550049,-5.14213228225708,-8.909399032592773,-6.384868144989014,-6.3529863357543945,-1.3017678260803225,-0.3116460144519806,-10.667898178100586,-21.7487907409668,-20.50857162475586,-22.3129997253418
16,-3.168394088745117,-5.689545154571533,-5.503771781921387,-1.5879695415496826,-1.3299044370651243,-1.8265578746795648,-4.411993026733398,-4.89480447769165,-7.324704170227051,-1.3120604753494265,-1.3356748819351196,-1.2506572008132937,-2.9240334033966064,-3.8473968505859375,-7.863632202148437,-2.6339704990386963,-0.4658848941326141,-2.327913522720337,-3.957524299621582,-4.523903846740723,-7.588446617126465,-2.0397777557373047,-1.685987949371338,-0.7766648530960083,-4.210066795349121,-4.081125259399414,-7.496156692504883,-1.9528648853302,-1.4720799922943115,-1.26952862739563,-6.441797256469727,-6.421688556671143,-7.490407943725586,-2.199275255203247,-2.946484327316284,-0.7861912250518799,-6.137735366821289,-2.592843770980835,-7.239894390106201,-8.65900707244873,-5.182417869567871,-5.101600170135498,-5.57595157623291,-6.698533535003662,-5.406038284301758,-4.405340671539307,-6.583742618560791,-7.4775166511535645,-5.590707778930664,-5.881581783294678,-5.610356330871582,-5.892853260040283,-5.133283615112305,-6.000385284423828,-5.869000434875488,-6.090196132659912,-6.388879776000977,-7.914727687835693,-6.242786884307861,-6.012205600738525,-0.8144738078117371,-0.0582207739353179,-0.1713998764753341,-0.4098948538303375,-3.586172103881836,-12.219159126281738
19,-3.5640223026275635,-5.739461421966553,-5.602753639221191,-1.664916753768921,-1.3835678100585938,-2.057664632797241,-5.553623199462891,-6.366990566253662,-6.145620346069336,-1.0483779907226562,-2.379067659378052,-0.8255825042724609,-4.839545726776123,-4.632104873657227,-4.925185680389404,-1.5858207941055298,-1.251233458518982,-1.6775776147842407,-6.811820983886719,-6.880810737609863,-6.914036750793457,-2.5063371658325195,-3.5949435234069824,-0.4157818853855133,-6.375293731689453,-6.360507011413574,-7.048043251037598,-2.049842834472656,-3.4801950454711914,-0.5279198288917542,-7.159970283508301,-6.749578475952148,-7.583589553833008,-2.199726104736328,-3.933032274246216,-0.5418758392333984,-6.606114387512207,-3.346642017364502,-7.264317035675049,-8.47195816040039,-5.662140846252441,-6.97626543045044,-5.4931488037109375,-7.583028793334961,-5.606504917144775,-6.016019821166992,-5.370772838592529,-3.855773448944092,-6.150229454040527,-7.613516330718994,-6.413069248199463,-6.034961223602295,-6.334174156188965,-8.272723197937012,-6.269227981567383,-6.037721157073975,-6.934370994567871,-8.575634002685547,-6.478988170623779,-6.467827796936035,-0.6493464708328247,-0.10732401907444,-0.5265376567840576,-12.640755653381348,-12.083474159240724,-12.419984817504885
17,-3.1623573303222656,-5.7750420570373535,-5.262635231018066,-1.5189778804779053,-1.0386511087417605,-1.6261518001556396,-3.413617849349976,-4.344448089599609,-7.125548839569092,-1.8921122550964355,-0.8467835783958435,-2.0321497917175293,-4.40067195892334,-4.522477149963379,-7.14735221862793,-2.641559362411499,-0.9008389115333556,-2.0362889766693115,-6.621321678161621,-5.756199359893799,-9.616943359375,-5.174411773681641,-3.658750772476196,-2.90973162651062,-7.338366508483887,-6.550591468811035,-8.93950080871582,-3.911614418029785,-3.909033298492432,-1.778414607048035,-6.906833171844482,-6.425015449523926,-8.91511344909668,-3.70960545539856,-3.273923873901367,-1.7345726490020752,-6.207809448242188,-2.938053846359253,-7.091169834136963,-8.39565372467041,-5.218348979949951,-3.4102816581726074,-6.472532272338867,-7.759095668792725,-5.360584259033203,-6.032476425170898,-5.913660049438477,-5.069399833679199,-7.573953628540039,-8.92902946472168,-8.38713264465332,-5.850326061248779,-7.691720008850098,-9.46407699584961,-7.757209300994873,-6.120888710021973,-7.151403903961182,-9.095916748046877,-7.520392417907715,-6.331457138061523,-0.6085095405578613,-0.2337248623371124,-1.483295202255249,-13.216501235961914,-12.205090522766112,-13.868794441223145
