,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_466,agent1_466,agent2_466,agent3_466,agent4_466,agent5_466
12,-3.923870325088501,-3.266890048980713,-7.370613098144531,-0.8984183073043823,-1.2569637298583984,-3.226071357727051,-3.797542572021485,-3.6068649291992174,-7.563232421875,-1.597732424736023,-1.6683297157287598,-1.1545504331588743,-5.5153093338012695,-5.453215599060059,-7.484902381896973,-2.173604726791382,-2.549854040145874,-0.7620771527290344,-5.630751132965088,-5.49770975112915,-7.062704563140869,-3.0451481342315674,-2.7498035430908203,-1.0392277240753174,-4.944006443023682,-5.73505449295044,-6.7902913093566895,-3.121755123138428,-3.621533155441284,-0.4278787970542907,-5.30202054977417,-5.951973915100098,-7.098936557769775,-2.8292481899261475,-3.467991352081299,-0.4516503512859344,-5.163018226623535,-2.321197748184204,-6.500499248504639,-9.126975059509276,-4.877432823181152,-4.658748149871826,-5.897271156311035,-5.815463066101074,-5.61949634552002,-6.485780239105225,-5.826865196228027,-6.163476943969727,-5.95344877243042,-5.978106498718262,-6.081923484802246,-5.227123737335205,-5.943237781524658,-6.810123920440674,-6.4117865562438965,-5.723221302032471,-6.1412787437438965,-6.904999256134033,-6.336897850036621,-5.951926708221436,-0.7344781756401062,-1.8009023666381836,-5.616261959075928,-9.38326930999756,-37.6195068359375,-35.89580154418945
14,-4.556555271148682,-3.127230644226074,-7.192435264587402,-1.0372579097747805,-1.4401047229766846,-4.215099334716797,-3.055628061294556,-4.407510280609131,-7.666746139526367,-1.655639886856079,-1.6344105005264282,-2.0766260623931885,-4.505887031555176,-4.759619235992432,-7.207585334777832,-1.0919562578201294,-1.8634541034698489,-0.9386588335037231,-6.0118513107299805,-7.5261454582214355,-8.232463836669922,-2.930229425430298,-4.636559009552002,-0.4645673334598541,-7.544151306152344,-8.634400367736816,-8.114544868469238,-2.7768115997314453,-5.60342264175415,-0.19775952398777,-8.173861503601074,-9.1989107131958,-8.277050018310547,-2.7234034538269043,-6.152206897735596,-0.2965501844882965,-5.686230659484863,-1.6548675298690796,-7.224681854248047,-9.326363563537598,-4.728741645812988,-4.5482916831970215,-7.4273858070373535,-7.886538028717041,-4.655886650085449,-5.025361061096191,-6.500045776367188,-6.687641143798828,-5.131490707397461,-6.012768268585205,-6.756217002868652,-8.430071830749512,-6.418646812438965,-7.923410415649414,-6.380744934082031,-7.830698490142822,-6.699794292449951,-7.815513134002685,-6.54874849319458,-8.413908958435059,-0.7645115256309509,-1.636879563331604,-0.4107105433940887,-24.071258544921875,-37.818946838378906,-38.804443359375
13,-4.3473076820373535,-3.48587703704834,-7.434356212615967,-1.275891900062561,-0.9551918506622314,-4.1405348777771,-6.377094745635986,-6.884320259094238,-7.626099109649658,-2.783567190170288,-3.909267663955689,-0.350326269865036,-7.236077785491943,-6.962049007415772,-7.954118251800537,-3.0369231700897217,-4.535433769226074,-0.4815203547477722,-7.1721014976501465,-6.355870246887207,-7.885091304779053,-3.0844101905822754,-4.846036911010742,-0.3096470832824707,-6.991989135742188,-6.45692253112793,-7.951406478881836,-2.9988584518432617,-4.426576137542725,-0.4562045037746429,-7.943860530853271,-8.1068696975708,-8.596414566040039,-3.1404290199279785,-5.575091361999512,-0.2669283151626587,-6.066946506500244,-2.5144946575164795,-7.253687858581543,-9.216140747070312,-5.945499897003174,-7.341760158538818,-6.161128997802734,-5.714832782745361,-6.334493160247803,-8.2481107711792,-6.5150580406188965,-6.24274206161499,-6.499768733978272,-8.240076065063477,-6.778021335601807,-6.152475357055664,-6.549317359924316,-8.433775901794434,-6.743094444274902,-6.1841654777526855,-7.353319644927978,-9.590084075927734,-7.065540313720703,-6.835512638092041,-0.3987114727497101,-19.137964248657227,-17.64284324645996,-16.720632553100586,-26.491924285888672,-28.348838806152344
11,-4.220345497131348,-2.837285041809082,-7.6940531730651855,-1.2900309562683103,-1.5381574630737305,-4.097372531890869,-3.0632028579711914,-3.635274887084961,-6.472616195678711,-1.6817996501922607,-1.5089945793151855,-1.8396613597869875,-3.844297885894776,-5.011507034301758,-7.454431056976318,-1.1929450035095217,-2.1079206466674805,-0.7661471962928772,-4.280694961547852,-5.4470086097717285,-7.007498741149902,-1.4233407974243164,-1.914606213569641,-0.7017850875854492,-7.279028415679932,-6.888373851776123,-7.321500301361084,-3.160712718963623,-3.3378825187683105,-0.6797537803649902,-6.230007648468018,-5.78034257888794,-7.38476037979126,-2.432734966278076,-2.9278926849365234,-0.7467054128646851,-5.03366231918335,-1.2812954187393188,-7.333317756652832,-9.670053482055664,-3.2413127422332764,-3.126180410385132,-7.413927555084228,-8.512663841247559,-5.733434200286865,-5.72462797164917,-7.281092166900635,-6.452357292175293,-5.441736221313477,-6.985623836517334,-5.439157962799072,-5.259392738342285,-6.959956645965576,-8.518708229064941,-6.48305606842041,-5.8942742347717285,-5.8408637046813965,-7.352836608886719,-7.111711025238037,-6.633055210113525,-1.651134371757507,-1.1923609972000122,-0.1397707611322403,-0.3756637275218963,-13.873900413513184,-32.01451110839844
18,-4.288899898529053,-3.3888728618621826,-7.161107063293457,-1.114384412765503,-0.8590083718299866,-3.1830222606658936,-4.174267768859863,-3.91227960586548,-7.88797664642334,-1.1706359386444092,-1.8356893062591555,-0.9789608120918274,-4.27277421951294,-3.5809977054595947,-8.100116729736328,-1.5608305931091309,-2.1313483715057373,-1.2933173179626465,-6.983755111694336,-6.574756145477295,-7.491670608520508,-2.3829333782196045,-4.544736862182617,-0.5586288571357727,-7.477770805358887,-7.100342273712158,-7.908799171447754,-2.332969903945923,-4.572386741638184,-0.5155889987945557,-7.392893314361572,-6.768798828125,-7.547569751739502,-2.243804454803467,-4.124892711639404,-0.9061922430992126,-5.570813179016113,-2.716803312301636,-6.6758294105529785,-8.476435661315918,-4.89954948425293,-6.05580997467041,-6.909984588623047,-5.434616565704346,-5.802518367767334,-5.22052526473999,-5.560078144073486,-5.121660709381104,-6.363251686096191,-8.357518196105957,-6.834688186645508,-6.605720043182373,-6.732446670532227,-9.776211738586426,-6.714481830596924,-6.5217695236206055,-6.669565677642822,-9.33690357208252,-6.49549674987793,-6.586926460266113,-0.026091068983078,-0.0523575879633426,-0.3622691333293915,-35.46418762207031,-36.12180709838867,-33.84514617919922
15,-4.647829532623291,-3.2946996688842773,-7.230165004730225,-0.9834485054016112,-0.8147804141044617,-4.312556743621826,-5.659918308258057,-5.42926836013794,-8.044907569885254,-1.263735294342041,-2.7899794578552246,-0.540409505367279,-3.298893928527832,-2.632830619812012,-7.832311630249023,-2.138050079345703,-0.8645740151405334,-1.8926668167114256,-3.548901081085205,-3.776549100875856,-7.226376056671143,-1.49824857711792,-2.5945825576782227,-1.8804259300231927,-6.342659950256348,-6.156912326812744,-7.412628173828125,-1.0973689556121826,-3.034973859786988,-0.6434715390205383,-7.066293239593506,-7.196893692016602,-7.245321750640869,-2.327202081680298,-5.208768844604492,-0.3129485547542572,-5.6909356117248535,-2.771063804626465,-6.885857582092285,-9.41685390472412,-5.526304721832275,-5.038447380065918,-7.544369697570801,-8.101442337036133,-4.702749252319336,-3.47198748588562,-6.772767066955566,-6.7082390785217285,-4.239946842193604,-4.150534152984619,-7.652538776397705,-7.428241729736328,-6.040144920349121,-7.337170600891113,-6.341569900512695,-4.771170616149902,-6.689167499542236,-7.20090389251709,-6.972186088562012,-7.056465148925781,-0.0037555419839918,-0.043126817792654,-0.1134051829576492,-1.8485186100006104,-0.3085708916187286,-11.2654447555542
9,-4.614120960235596,-3.699260473251343,-6.95481014251709,-0.8688962459564209,-1.149116277694702,-4.208146095275879,-4.115166664123535,-4.064677715301514,-7.842927932739258,-1.5103256702423096,-1.0674599409103394,-1.5393612384796145,-4.969490051269531,-4.5449066162109375,-6.936392784118652,-2.706232786178589,-1.0854227542877195,-2.6401069164276123,-7.580006599426269,-6.85693359375,-7.771272659301758,-2.63742733001709,-3.6867482662200928,-0.7719181776046753,-7.586430072784424,-6.784903526306152,-7.81807279586792,-2.550214529037476,-3.7065491676330566,-0.7807881236076355,-7.29729700088501,-6.80484676361084,-7.756186008453369,-2.222453594207764,-3.4286930561065674,-0.7947803735733032,-5.572094917297363,-2.1869101524353027,-7.195475101470947,-9.66514492034912,-5.255032539367676,-4.101723670959473,-7.411811828613281,-5.916301250457764,-5.625009536743164,-6.8363566398620605,-7.246435165405273,-4.421485424041748,-7.047527313232422,-9.233566284179688,-6.760034084320068,-5.629374980926514,-6.950503826141357,-9.212183952331545,-6.65264892578125,-5.5961995124816895,-7.009843349456787,-8.646871566772461,-6.583627223968506,-6.193120956420898,-0.6547637581825256,-0.2159097343683242,-1.0471470355987549,-12.74731731414795,-12.59254550933838,-15.490482330322266
16,-3.7277894020080566,-3.3478033542633057,-6.835317611694336,-1.2400368452072144,-1.047473430633545,-4.162651062011719,-4.186032295227051,-3.953082323074341,-6.819352149963379,-1.5955049991607666,-1.2943954467773438,-1.8456614017486568,-4.078625202178955,-4.140991687774658,-5.7963385581970215,-1.5815787315368652,-1.5742039680480957,-1.6732096672058103,-6.539247035980225,-6.304879665374756,-6.9134135246276855,-2.6168811321258545,-4.065642356872559,-0.3828875720500946,-7.539844036102295,-7.957411766052246,-7.5561299324035645,-2.598175525665283,-5.179200649261475,-0.1939854919910431,-6.79799222946167,-7.165404319763184,-7.5872483253479,-2.619534969329834,-4.68015718460083,-0.3144469559192657,-5.304961204528809,-1.914589762687683,-7.177188396453857,-9.356586456298828,-5.597377777099609,-4.887164115905762,-7.3543701171875,-5.76019811630249,-5.827791690826416,-5.326093673706055,-6.402332782745361,-4.337528705596924,-6.974240779876709,-8.438068389892578,-6.923685550689697,-5.781174659729004,-6.883538722991943,-10.00535774230957,-6.792759418487549,-7.142224311828613,-6.64919900894165,-7.9056220054626465,-7.345482349395752,-6.724233150482178,-0.1322673559188842,-0.1426784545183181,-0.3113172650337219,-11.544636726379396,-12.138320922851562,-33.96390914916992
19,-4.520989418029785,-3.2963855266571045,-6.720546245574951,-0.9966455101966858,-1.1347448825836182,-4.005032062530518,-4.451133728027344,-3.4518840312957764,-6.711680889129639,-2.0766940116882324,-0.4628609120845794,-2.4931082725524902,-6.920595645904541,-6.091660499572754,-6.547877788543701,-2.823535442352295,-2.703930854797364,-0.8550773859024048,-7.811344623565674,-7.506223678588867,-6.868405818939209,-2.903871774673462,-4.661648273468018,-0.3249419033527374,-7.5822248458862305,-7.762101650238037,-7.664240837097168,-3.0031559467315674,-4.714401245117188,-0.2061435729265213,-7.685543060302734,-7.573447227478027,-7.299555778503418,-2.774298906326294,-4.075982570648193,-0.3735344409942627,-5.812249660491943,-2.286808013916016,-6.675321578979492,-8.995269775390625,-5.294353008270264,-4.6607208251953125,-7.087754726409912,-6.179253578186035,-6.368314266204834,-7.195098400115967,-5.885829925537109,-4.531553268432617,-6.575319766998291,-8.444366455078125,-5.974721908569336,-5.298928260803223,-6.904706954956055,-8.736780166625977,-6.622080326080322,-6.185236930847168,-6.547231674194336,-8.96014404296875,-6.22540807723999,-5.922516345977783,-0.4622960388660431,-0.3298634886741638,-3.0179293155670166,-35.21687316894531,-37.17773818969727,-38.69462585449219
17,-3.12866473197937,-3.864975929260254,-6.032890319824219,-1.3295233249664309,-0.8529396057128906,-3.779296159744263,-4.482395648956299,-4.120908737182617,-7.899365901947021,-1.5208067893981934,-0.8301542401313782,-1.7864184379577637,-3.3331968784332275,-3.9013171195983887,-7.546480178833008,-1.6082667112350464,-1.7207310199737549,-2.835357666015625,-3.5249664783477783,-4.999100208282471,-7.06224536895752,-1.091294527053833,-2.1085095405578613,-1.161227464675903,-5.681393623352051,-5.479227066040039,-6.01923942565918,-0.6348106861114502,-1.6948291063308716,-1.4635651111602783,-5.16845703125,-4.975955963134766,-6.039154052734375,-0.7955970764160156,-1.0622968673706057,-2.000242233276367,-5.615674018859863,-2.4374475479125977,-6.716468334197998,-8.957818031311035,-6.043463230133057,-4.107458114624023,-6.617265224456787,-5.780155181884766,-5.545153617858887,-4.20366907119751,-7.844856739044189,-7.263627529144287,-5.50105094909668,-5.671220302581787,-6.139872550964356,-6.814224243164063,-5.245734214782715,-6.202747344970703,-6.749629020690918,-6.577545642852783,-5.544363021850586,-5.76882266998291,-6.802504062652588,-5.7103681564331055,-0.315273642539978,-0.976142168045044,-0.0912055894732475,-1.6685996055603027,-0.3111560940742492,-0.2989894449710846
