,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_304,agent1_304,agent2_304,agent3_304,agent4_304,agent5_304
12,-4.7935051918029785,-4.526622295379639,-6.370386123657227,-1.702591061592102,-2.479942798614502,-2.5953664779663086,-4.491180896759033,-5.029212951660156,-8.41499137878418,-1.80320405960083,-3.493220806121826,-0.9071812629699708,-5.5935773849487305,-5.257871150970459,-7.24343204498291,-1.320495367050171,-2.5569422245025635,-1.0048882961273191,-6.597571849822998,-6.034031867980957,-7.395040988922119,-2.8401122093200684,-2.665200471878052,-0.9539743661880492,-7.509940147399902,-7.397130966186523,-8.214221954345703,-2.624643087387085,-3.929976940155029,-0.3928774297237396,-7.333713531494141,-7.26893424987793,-7.903102874755859,-2.534126043319702,-3.707076787948608,-0.4917333722114563,-6.375997543334961,-2.7966179847717285,-7.4378981590271,-8.756128311157227,-6.179277896881104,-4.232642650604248,-7.210621833801269,-7.343251228332519,-5.629058837890625,-5.4945068359375,-5.386036396026611,-5.3037519454956055,-6.1110358238220215,-7.146602630615234,-6.174030303955078,-5.090484619140625,-6.573753356933594,-8.968391418457031,-6.276196002960205,-6.233810424804688,-6.588846206665039,-7.964221477508545,-6.305730819702148,-6.094163417816162,-1.0240451097488403,-0.2860327661037445,-4.5388946533203125,-12.195357322692873,-14.81432056427002,-13.573909759521484
14,-4.777354717254639,-4.312552452087402,-6.523289680480957,-2.186124801635742,-2.843690156936645,-2.952037811279297,-5.289331912994385,-5.772036075592041,-7.724121570587158,-2.514434337615967,-3.326013565063477,-0.3683046996593475,-7.838711738586426,-8.40188217163086,-8.456876754760742,-3.0088775157928467,-5.319587230682373,-0.1932514607906341,-7.838711738586426,-8.40188217163086,-8.456876754760742,-3.0088775157928467,-5.319587230682373,-0.1932514607906341,-7.838711738586426,-8.40188217163086,-8.456876754760742,-3.0088775157928467,-5.319587230682373,-0.1932514607906341,-7.204178810119629,-7.960671424865723,-8.262164115905762,-2.84088134765625,-5.162403583526611,-0.2018222957849502,-6.46546745300293,-2.9742627143859863,-7.833489894866943,-9.118776321411133,-5.783891201019287,-6.21867036819458,-5.800041198730469,-6.589107990264893,-7.042083740234375,-9.267189025878906,-6.43484354019165,-7.514973163604736,-7.042083740234375,-9.267189025878906,-6.43484354019165,-7.514973163604736,-7.042083740234375,-9.267189025878906,-6.43484354019165,-7.514973163604736,-6.850068092346191,-7.949291706085205,-6.471900939941406,-7.805972576141357,-1.2882475852966309,-11.299674987792969,-12.537578582763672,-12.537578582763672,-12.537578582763672,-11.833388328552246
13,-4.95426082611084,-4.991292476654053,-5.985496044158936,-1.3839669227600098,-2.765666961669922,-2.7256646156311035,-4.819089889526367,-4.977234840393066,-6.459928512573242,-2.0872879028320312,-2.7756943702697754,-0.4443815946578979,-5.748427391052246,-6.083079814910889,-6.523260116577148,-0.9758179187774658,-2.664951801300049,-0.7404282093048096,-6.52582311630249,-6.716501712799072,-6.245879650115967,-1.0253441333770752,-4.19420337677002,-0.7891228795051575,-7.013918876647949,-7.778637886047363,-7.164253234863281,-2.353342056274414,-5.063991546630859,-0.2820015251636505,-7.024559497833252,-8.10838508605957,-6.81183385848999,-1.965795993804932,-4.19948673248291,-0.3217434287071228,-6.179105281829834,-3.4217748641967773,-7.477903366088867,-9.420252799987791,-6.03455924987793,-4.172048568725586,-5.993419170379639,-6.956860065460205,-5.961860656738281,-5.664020538330078,-6.271402359008789,-6.339940547943115,-5.49835729598999,-7.293412685394287,-5.304624557495117,-7.620488166809082,-5.835063934326172,-8.761470794677734,-5.814817428588867,-7.823818683624268,-6.0647406578063965,-8.05687427520752,-5.862656593322754,-7.215908527374268,-0.3821965754032135,-0.3541151881217956,-0.1224467903375625,-3.652384996414185,-7.194262981414795,-13.062474250793455
11,-5.465105056762695,-5.1500563621521,-6.367245674133301,-0.6412211656570435,-3.26819396018982,-2.563656806945801,-3.737751007080078,-3.979235410690308,-6.966754913330078,-1.753854513168335,-2.024794578552246,-0.9836194515228271,-6.411551475524902,-7.16387939453125,-6.767550468444824,-0.9604504108428956,-3.7366979122161865,-0.5949966907501221,-6.062027454376221,-7.249023914337158,-6.082898616790772,-1.473437786102295,-3.750593423843384,-0.377442866563797,-5.326111793518066,-6.1295270919799805,-4.889513969421387,-1.1015435457229614,-2.4641246795654297,-0.7800370454788208,-5.65072774887085,-5.809330940246582,-5.887322902679443,-1.2012706995010376,-2.1950325965881348,-0.796460747718811,-7.482696533203125,-4.151028156280518,-8.024430274963379,-9.000938415527344,-5.163015365600586,-3.0064971446990967,-6.708534717559815,-7.019441604614258,-6.111007690429688,-6.593437194824219,-6.3902459144592285,-7.308361530303955,-5.8323073387146,-6.6438469886779785,-5.950283527374268,-7.321402549743652,-5.303133964538574,-6.226942539215088,-5.19679594039917,-6.257332801818848,-5.975204944610596,-7.189484596252441,-5.288809299468994,-4.802700519561768,-2.54581356048584,-0.3935167193412781,-2.596830129623413,-6.289575099945068,-3.826421022415161,-0.0990880653262138
18,-4.68947172164917,-4.521923542022705,-5.093799114227295,-1.3438392877578735,-2.2887933254241943,-2.0892558097839355,-4.94486141204834,-5.752976894378662,-7.536018371582031,-2.0469634532928467,-3.769989013671875,-0.33897665143013,-4.527375221252441,-5.348161220550537,-7.046088218688965,-1.2463762760162354,-3.2655844688415527,-0.5466024875640869,-5.974350929260254,-5.991297245025635,-7.059145927429199,-1.7558097839355469,-3.779007196426392,-0.323024719953537,-5.149318695068359,-5.413852691650391,-6.508115768432617,-2.508450508117676,-3.364590883255005,-0.6212598085403442,-6.298459053039551,-7.432260990142822,-6.616975784301758,-1.9592235088348389,-3.715970039367676,-0.3845431804656982,-5.79303503036499,-2.724224805831909,-7.236472606658935,-9.059919357299805,-6.061609268188477,-5.308732032775879,-7.261476516723633,-8.09801959991455,-5.183034896850586,-5.878222942352295,-6.879271030426025,-8.239383697509766,-6.787570953369141,-7.195038795471191,-7.470212459564209,-8.119572639465332,-6.083949089050293,-6.331846714019775,-7.117533683776856,-6.852940082550049,-4.761064529418945,-6.21549129486084,-6.219482421875,-8.276793479919434,-0.0111867366358637,-2.5480756759643555,-0.4955419600009918,-2.992541551589966,-14.234766006469728,-29.746097564697266
15,-4.523225784301758,-4.430794715881348,-5.632546424865723,-1.2560179233551023,-2.2996537685394287,-2.468630075454712,-3.932473182678223,-3.4965946674346924,-7.63740348815918,-1.728543400764465,-3.1544010639190674,-1.423819661140442,-4.858078956604004,-5.033938407897949,-6.925971031188965,-1.173717379570007,-3.338674306869507,-0.656030535697937,-5.899126529693604,-5.965109348297119,-7.150318622589111,-1.9499516487121584,-3.345676898956299,-0.3043446540832519,-6.0140228271484375,-6.402464389801025,-7.339051246643066,-2.234930992126465,-3.6960771083831774,-0.2726184129714966,-5.549414157867432,-5.232369899749756,-7.596683979034424,-2.636303186416626,-2.592193365097046,-0.2969573140144348,-6.008390426635742,-3.164193153381348,-7.312835216522217,-8.765971183776855,-4.946242332458496,-4.330945491790772,-6.892544269561768,-7.244287014007568,-5.903486251831055,-5.610945701599121,-7.290724277496338,-8.252223014831543,-6.460300922393799,-7.078221797943115,-7.197688579559326,-7.363750457763672,-6.526690483093262,-7.246628761291504,-7.101005554199219,-7.535778999328613,-7.172910213470459,-6.168361186981201,-7.697769641876221,-7.609386444091797,-0.0569236949086189,-0.1331661492586136,-0.2850394248962402,-2.740435838699341,-1.8734534978866575,-2.5067572593688965
9,-5.500959873199463,-5.71408748626709,-5.495176792144775,-0.7984079718589783,-3.5856382846832275,-2.5840601921081543,-4.705540657043457,-5.104661464691162,-6.92092227935791,-1.9907824993133545,-1.7960649728775024,-0.7468783855438232,-3.584989309310913,-5.123900413513184,-6.608814716339111,-1.8172602653503416,-1.9991297721862795,-1.390113353729248,-4.639638423919678,-5.601385116577148,-5.534109592437744,-0.4783633947372436,-2.823293209075928,-1.716335654258728,-6.848484992980957,-8.039316177368164,-7.112362861633301,-1.7515485286712646,-4.592395782470703,-0.4337747693061828,-5.705233573913574,-6.53177547454834,-6.468996047973633,-1.3360183238983154,-3.120474338531494,-0.9771526455879213,-7.297475337982178,-4.484039783477783,-7.931065559387207,-9.562237739562988,-6.070711135864258,-4.962958812713623,-5.976023674011231,-5.69025182723999,-5.299909114837647,-4.851280689239502,-5.927055358886719,-6.42723274230957,-5.3863444328308105,-4.556288719177246,-5.939311027526856,-7.6072163581848145,-6.379971504211426,-7.943672180175781,-5.342864036560059,-7.767297744750977,-5.582853317260742,-5.808231353759766,-4.972179889678955,-6.1809492111206055,-0.8032206296920776,-0.9267507195472716,-0.026046022772789,-0.0145151931792497,-5.736041069030762,-1.7694270610809326
16,-4.306750774383545,-4.418806552886963,-5.923455715179443,-1.6287226676940918,-2.4840776920318604,-2.157336711883545,-2.256528377532959,-3.527646780014038,-7.779232501983643,-1.856837630271912,-2.2838950157165527,-0.993308424949646,-4.717770576477051,-5.245603084564209,-8.157772064208984,-1.900992631912232,-3.048588514328003,-0.7431861758232117,-5.035126686096191,-5.615005016326904,-8.319650650024414,-2.596858263015747,-3.029404878616333,-0.2562611103057861,-3.0539820194244385,-3.81955623626709,-7.990708351135254,-3.080618143081665,-2.255932092666626,-1.4199612140655518,-3.4316351413726807,-3.6307222843170166,-9.364656448364258,-3.269012451171875,-1.527227759361267,-1.1748809814453125,-5.458303928375244,-2.1029486656188965,-7.499906539916992,-9.485113143920898,-4.208519458770752,-3.246211767196656,-6.563593864440918,-8.342717170715332,-6.107640266418457,-5.5918869972229,-6.317005157470703,-7.625892639160156,-5.850652694702148,-6.870433807373047,-6.59566068649292,-7.315314292907715,-5.221806526184082,-4.660136699676514,-6.960620403289795,-8.171272277832031,-5.339982032775879,-4.323163032531738,-6.649143218994141,-5.573098182678223,-0.4968171417713165,-0.0612935461103916,-0.7718334197998047,-6.087165355682373,-0.7223402261734009,-0.2336582541465759
19,-5.0248565673828125,-5.045427322387695,-6.319052696228027,-1.3328715562820437,-2.2390639781951904,-2.6467714309692383,-5.9321770668029785,-6.151764392852783,-7.697195529937744,-1.364318609237671,-3.3522725105285645,-0.4644410014152527,-4.158178329467773,-4.8738226890563965,-7.727325439453125,-1.388225555419922,-2.7236804962158203,-0.9113789200782776,-4.59808874130249,-4.751405715942383,-7.113157272338867,-0.8489944934844971,-2.699806928634644,-0.8981964588165283,-6.211190700531006,-5.994898319244385,-6.639724254608154,-1.4139046669006348,-2.8624305725097656,-0.6878952383995056,-6.531131744384766,-6.393813133239746,-6.743224143981934,-2.282696485519409,-4.0720696449279785,-0.5858657956123352,-6.551187515258789,-3.3604960441589355,-7.54703950881958,-9.145477294921877,-5.534314632415772,-6.109488487243652,-5.492661952972412,-7.243597507476807,-5.081947326660156,-4.522619724273682,-6.032101631164551,-8.061349868774414,-5.591307640075684,-4.257009506225586,-6.66763973236084,-7.43151044845581,-6.474853992462158,-6.703789710998535,-5.575297832489014,-5.433017730712891,-6.627082824707031,-7.652951717376709,-7.252012729644775,-6.911521434783936,-1.3768374919891355,-0.6948221325874329,-0.0152168972417712,-0.1384187638759613,-0.1467558741569519,-14.307539939880373
17,-4.774536609649658,-4.767678737640381,-5.387878894805908,-1.2657305002212524,-2.3069891929626465,-2.229265689849853,-4.719363689422607,-5.061347961425781,-6.400771617889404,-1.0895535945892334,-2.6123149394989014,-0.8391625285148621,-7.072495937347412,-6.5931077003479,-6.925793170928955,-1.7392430305480957,-3.429738998413086,-0.7115368843078613,-7.528290748596191,-7.886836051940918,-6.7391357421875,-1.357532262802124,-4.126746654510498,-0.4309843182563782,-6.944396495819092,-7.2439284324646,-6.422235012054443,-1.5497735738754272,-3.585761547088623,-0.4517778158187866,-6.129589557647705,-6.592187881469727,-6.834549427032471,-2.112924098968506,-3.3198506832122803,-0.4336371719837188,-5.895113468170166,-2.9575858116149902,-7.283905506134033,-8.83156681060791,-5.140456676483154,-3.643162250518799,-5.916945934295654,-6.506184577941895,-6.4709153175354,-7.662295818328857,-5.722226142883301,-5.712357521057129,-6.421263694763184,-8.969834327697754,-5.887416839599609,-7.131535530090332,-5.82976770401001,-7.816880702972412,-6.182644367218018,-6.515015602111816,-5.724344730377197,-7.153617858886719,-6.149538040161133,-6.42893123626709,-0.2344076186418533,-0.0881236568093299,-4.477879524230957,-10.573745727539062,-26.46818923950196,-29.85738182067871
